id_captura,fecha,id_cliente,especie,peso,articulo_usado,zona
CAP-4928,2024-01-28,C108,Sama,4.57,A0030,Playa
CAP-4929,2024-02-19,C108,Mero,11.22,A0030,Playa
CAP-4930,2024-02-24,C108,Sama,3.84,A0030,Espigon
CAP-4931,2024-02-26,C108,Denton,2.21,A0030,Ria
CAP-4932,2024-05-22,C009,Denton,1.95,A0033,Ria
CAP-4933,2024-09-05,C284,Mero,4.02,A0033,Alta Mar
CAP-4934,2024-08-24,C284,Denton,2.87,A0033,Alta Mar
CAP-4935,2024-02-14,C187,Calamar,1.12,A0007,Alta Mar
CAP-4936,2024-02-15,C187,Calamar,0.32,A0007,Alta Mar
CAP-4937,2024-07-21,C021,Denton,2.14,A0033,Alta Mar
CAP-4938,2024-09-18,C115,Marlin Blanco,37.59,A0027,Espigon
CAP-4939,2024-09-28,C115,Melva,1.74,A0027,Alta Mar
CAP-4940,2024-10-08,C115,Llampuga,5.85,A0027,Alta Mar
CAP-4941,2024-08-29,C229,Lubina,0.55,A0014,Ria
CAP-4942,2024-09-27,C229,Anjova,3.89,A0014,Espigon
CAP-4943,2024-08-24,C032,Mabra,0.67,A0022,Playa
CAP-4944,2024-08-25,C032,Mabra,1.33,A0022,Playa
CAP-4945,2024-09-23,C032,Dorada,2.74,A0022,Playa
CAP-4946,2024-10-05,C032,Mabra,0.53,A0022,Ria
CAP-4947,2024-10-03,C032,Herrera,0.24,A0022,Espigon
CAP-4948,2024-07-09,C260,Herrera,0.44,A0022,Espigon
CAP-4949,2024-07-11,C260,Herrera,0.42,A0022,Playa
CAP-4950,2024-07-26,C260,Mabra,1.56,A0022,Espigon
CAP-4951,2024-07-19,C260,Mabra,1.75,A0022,Ria
CAP-4952,2024-07-10,C260,Mabra,1.19,A0022,Alta Mar
CAP-4953,2024-08-08,C260,Dorada,0.75,A0022,Espigon
CAP-4954,2024-07-17,C260,Dorada,1.24,A0022,Espigon
CAP-4955,2024-08-01,C260,Dorada,2.99,A0022,Espigon
CAP-4956,2024-08-05,C260,Mabra,1.77,A0022,Ria
CAP-4957,2024-08-17,C260,Corvina,10.08,A0022,Alta Mar
CAP-4958,2024-06-13,C076,Denton,1.78,A0033,Ria
CAP-4959,2024-07-05,C076,Serviola,1.7,A0033,Alta Mar
CAP-4960,2024-07-10,C076,Mero,4.09,A0033,Alta Mar
CAP-4961,2024-03-07,C215,Sepia,1.57,A0002,Alta Mar
CAP-4962,2024-03-05,C215,Calamar,0.52,A0002,Ria
CAP-4963,2024-03-08,C215,Calamar,1.17,A0002,Playa
CAP-4964,2024-10-27,C124,Denton,4.22,A0033,Alta Mar
CAP-4965,2024-10-25,C124,Serviola,1.71,A0033,Playa
CAP-4966,2024-11-25,C124,Denton,2.33,A0033,Espigon
CAP-4967,2024-11-09,C124,Mero,5.58,A0033,Espigon
CAP-4968,2024-07-01,C169,Serviola,1.73,A0033,Alta Mar
CAP-4969,2024-06-07,C112,Pargo,1.19,A0031,Ria
CAP-4970,2024-06-24,C112,Denton,5.72,A0031,Espigon
CAP-4971,2024-02-19,C252,Calamar,0.71,A0003,Ria
CAP-4972,2024-03-01,C252,Calamar,1.13,A0003,Playa
CAP-4973,2024-02-21,C252,Calamar,1.25,A0003,Ria
CAP-4974,2024-03-13,C252,Sepia,0.97,A0003,Espigon
CAP-4975,2024-10-04,C081,Bonito del Norte,12.4,A0027,Alta Mar
CAP-4976,2024-07-07,C258,Denton,4.66,A0033,Alta Mar
CAP-4977,2024-03-30,C295,Jurel,0.52,A0015,Espigon
CAP-4978,2024-09-29,C250,Bacoreta,1.17,A0026,Ria
CAP-4979,2024-10-06,C250,Bacoreta,0.56,A0026,Ria
CAP-4980,2024-07-29,C085,Bonito del Norte,7.25,A0027,Alta Mar
CAP-4981,2024-07-27,C085,Bonito del Norte,7.01,A0027,Alta Mar
CAP-4982,2024-08-07,C085,Melva,1.05,A0027,Playa
CAP-4983,2024-08-03,C275,Bacoreta,0.57,A0028,Alta Mar
CAP-4984,2024-08-20,C248,Jurel,1.85,A0018,Espigon
CAP-4985,2024-10-15,C078,Mabra,1.85,A0021,Playa
CAP-4986,2024-10-07,C078,Mabra,1.89,A0021,Playa
CAP-4987,2024-10-25,C078,Mabra,1.59,A0021,Alta Mar
CAP-4988,2024-11-09,C078,Herrera,0.45,A0021,Espigon
CAP-4989,2024-10-27,C078,Herrera,0.46,A0021,Espigon
CAP-4990,2024-04-05,C176,Denton,7.88,A0032,Alta Mar
CAP-4991,2025-01-24,C003,Pargo,1.91,A0030,Playa
CAP-4992,2025-01-07,C003,Denton,3.63,A0030,Ria
CAP-4993,2025-02-08,C003,Pargo,0.59,A0030,Ria
CAP-4994,2024-02-15,C011,Denton,7.38,A0033,Alta Mar
CAP-4995,2024-06-18,C016,Llampuga,9.86,A0028,Espigon
CAP-4996,2024-10-28,C237,Calamar,1.17,A0005,Ria
CAP-4997,2024-11-27,C237,Pulpo,4.88,A0005,Alta Mar
CAP-4998,2024-09-26,C171,Denton,3.45,A0033,Ria
CAP-4999,2024-09-21,C171,Serviola,1.35,A0033,Alta Mar
CAP-5000,2024-10-08,C171,Serviola,0.51,A0033,Ria
CAP-5001,2024-02-16,C104,Serviola,0.87,A0032,Espigon
CAP-5002,2024-01-25,C104,Denton,4.45,A0032,Espigon
CAP-5003,2024-09-13,C116,Bonito del Norte,9.94,A0026,Playa
CAP-5004,2024-09-23,C116,Bonito del Norte,7.02,A0026,Espigon
CAP-5005,2024-11-26,C153,Pulpo,4.73,A0004,Playa
CAP-5006,2024-11-21,C153,Pulpo,4.62,A0004,Ria
CAP-5007,2024-11-11,C153,Pulpo,4.81,A0004,Espigon
CAP-5008,2024-11-18,C153,Calamar,0.64,A0004,Alta Mar
CAP-5009,2024-12-30,C117,Sepia,1.59,A0001,Ria
CAP-5010,2024-11-26,C282,Jurel,1.29,A0017,Espigon
CAP-5011,2024-12-10,C282,Espeton,1.35,A0017,Alta Mar
CAP-5012,2024-08-30,C105,Jurel,1.37,A0018,Playa
CAP-5013,2024-09-10,C105,Lubina,4.69,A0018,Playa
CAP-5014,2024-09-23,C105,Lubina,1.11,A0018,Ria
CAP-5015,2024-05-30,C289,Cabrilla,0.71,A0031,Alta Mar
CAP-5016,2024-06-01,C289,Cabrilla,1.07,A0031,Espigon
CAP-5017,2024-05-27,C289,Cabrilla,1.9,A0031,Espigon
CAP-5018,2024-06-25,C289,Sama,5.24,A0031,Espigon
CAP-5019,2024-04-08,C111,Lubina,1.92,A0017,Espigon
CAP-5020,2024-03-13,C047,Sepia,0.88,A0002,Ria
CAP-5021,2024-03-21,C047,Sepia,0.63,A0002,Espigon
CAP-5022,2024-03-17,C047,Sepia,1.68,A0002,Ria
CAP-5023,2024-03-31,C047,Pulpo,3.22,A0002,Ria
CAP-5024,2024-10-26,C148,Denton,6.77,A0033,Playa
CAP-5025,2024-07-21,C200,Herrera,0.3,A0021,Ria
CAP-5026,2024-07-24,C200,Herrera,0.59,A0021,Alta Mar
CAP-5027,2024-08-10,C200,Mabra,1.5,A0021,Espigon
CAP-5028,2024-12-01,C062,Mero,6.44,A0033,Espigon
CAP-5029,2024-03-02,C113,Denton,4.38,A0033,Ria
CAP-5030,2024-03-14,C113,Serviola,0.93,A0033,Playa
CAP-5031,2024-05-24,C294,Mabra,1.37,A0022,Espigon
CAP-5032,2024-06-14,C294,Mabra,1.75,A0022,Alta Mar
CAP-5033,2024-05-22,C294,Mabra,0.69,A0022,Playa
CAP-5034,2024-06-20,C294,Herrera,0.36,A0022,Espigon
CAP-5035,2024-06-15,C294,Herrera,0.45,A0022,Playa
CAP-5036,2024-07-10,C294,Mabra,1.29,A0022,Playa
CAP-5037,2024-06-13,C294,Mabra,1.74,A0022,Ria
CAP-5038,2024-03-11,C143,Mabra,2.0,A0022,Ria
CAP-5039,2024-02-20,C143,Mabra,0.57,A0022,Alta Mar
CAP-5040,2024-02-20,C143,Herrera,0.35,A0022,Espigon
CAP-5041,2024-05-24,C270,Sama,9.58,A0030,Playa
CAP-5042,2024-06-03,C270,Denton,5.33,A0030,Alta Mar
CAP-5043,2024-05-22,C161,San Pedro,0.71,A0030,Espigon
CAP-5044,2024-06-25,C161,Denton,2.13,A0030,Alta Mar
CAP-5045,2024-06-20,C161,Cabrilla,0.69,A0030,Playa
CAP-5046,2024-05-05,C079,Baila,0.69,A0012,Espigon
CAP-5047,2024-05-25,C079,Baila,1.33,A0012,Espigon
CAP-5048,2024-05-27,C079,Lubina,2.69,A0012,Ria
CAP-5049,2024-06-07,C079,Anjova,2.42,A0012,Espigon
CAP-5050,2024-06-05,C079,Espeton,1.37,A0012,Playa
CAP-5051,2024-11-01,C022,Sepia,1.38,A0004,Espigon
CAP-5052,2024-01-31,C122,Denton,4.4,A0031,Playa
CAP-5053,2024-03-02,C122,Mero,13.47,A0031,Espigon
CAP-5054,2024-12-07,C058,Denton,2.58,A0032,Espigon
CAP-5055,2024-11-24,C058,Serviola,1.6,A0032,Alta Mar
CAP-5056,2025-01-02,C257,Herrera,0.39,A0022,Playa
CAP-5057,2025-01-03,C257,Herrera,0.49,A0022,Espigon
CAP-5058,2024-01-21,C006,Sargo,0.84,A0022,Espigon
CAP-5059,2025-01-24,C265,Sepia,0.63,A0007,Espigon
CAP-5060,2024-05-24,C115,Denton,4.01,A0031,Alta Mar
CAP-5061,2024-07-29,C146,Llampuga,2.96,A0027,Espigon
CAP-5062,2024-07-19,C146,Bacoreta,0.54,A0027,Alta Mar
CAP-5063,2024-08-06,C146,Bonito del Norte,14.38,A0027,Espigon
CAP-5064,2024-08-04,C146,Bonito del Norte,4.69,A0027,Espigon
CAP-5065,2024-08-08,C108,Cabrilla,1.89,A0030,Alta Mar
CAP-5066,2024-09-01,C108,Sama,3.79,A0030,Espigon
CAP-5067,2024-07-07,C082,Lubina,3.65,A0015,Playa
CAP-5068,2024-11-24,C085,Calamar,0.55,A0001,Alta Mar
CAP-5069,2024-11-13,C085,Calamar,0.44,A0001,Ria
CAP-5070,2024-09-02,C229,Lubina,4.32,A0018,Alta Mar
CAP-5071,2024-09-17,C229,Lubina,3.67,A0018,Ria
CAP-5072,2024-09-12,C229,Anjova,4.13,A0018,Espigon
CAP-5073,2024-07-13,C041,Serviola,1.77,A0032,Espigon
CAP-5074,2024-07-24,C189,Bonito del Norte,14.87,A0027,Espigon
CAP-5075,2024-08-12,C282,Anjova,2.32,A0014,Alta Mar
CAP-5076,2024-08-24,C282,Anjova,5.43,A0014,Alta Mar
CAP-5077,2024-03-01,C061,Calamar,1.1,A0007,Espigon
CAP-5078,2024-05-10,C233,Mero,7.38,A0030,Espigon
CAP-5079,2024-08-17,C114,Sama,8.22,A0031,Playa
CAP-5080,2024-09-11,C114,Cabrilla,1.69,A0031,Alta Mar
CAP-5081,2024-09-12,C114,Cabrilla,1.0,A0031,Ria
CAP-5082,2024-02-11,C291,Sama,5.3,A0030,Ria
CAP-5083,2024-02-10,C291,Cabrilla,1.9,A0030,Playa
CAP-5084,2024-02-18,C291,Cabrilla,1.33,A0030,Espigon
CAP-5085,2024-02-22,C291,Pargo,1.17,A0030,Alta Mar
CAP-5086,2024-03-13,C291,Pargo,1.12,A0030,Alta Mar
CAP-5087,2024-07-15,C262,Sargo,0.97,A0022,Playa
CAP-5088,2024-07-18,C262,Herrera,0.43,A0022,Ria
CAP-5089,2024-07-09,C262,Herrera,0.53,A0022,Playa
CAP-5090,2024-06-16,C244,Denton,2.13,A0031,Alta Mar
CAP-5091,2024-04-04,C134,Sama,9.94,A0030,Espigon
CAP-5092,2024-02-02,C021,Serviola,1.67,A0033,Espigon
CAP-5093,2024-02-15,C021,Denton,5.7,A0033,Espigon
CAP-5094,2024-08-02,C164,Serviola,1.24,A0033,Playa
CAP-5095,2024-03-16,C005,Serviola,1.41,A0032,Ria
CAP-5096,2024-04-03,C005,Mero,4.69,A0032,Playa
CAP-5097,2024-04-04,C005,Mero,11.48,A0032,Alta Mar
CAP-5098,2024-05-01,C234,Baila,1.19,A0015,Espigon
CAP-5099,2024-05-16,C234,Serviola,1.61,A0015,Playa
CAP-5100,2024-09-26,C104,Llampuga,9.7,A0026,Alta Mar
CAP-5101,2024-09-12,C104,Bonito del Norte,4.69,A0026,Alta Mar
CAP-5102,2024-10-13,C104,Llampuga,8.05,A0026,Espigon
CAP-5103,2024-10-24,C129,Baila,0.96,A0016,Alta Mar
CAP-5104,2025-01-07,C150,Denton,5.0,A0033,Espigon
CAP-5105,2024-02-23,C226,Anjova,2.02,A0011,Alta Mar
CAP-5106,2024-03-02,C226,Espeton,1.43,A0011,Alta Mar
CAP-5107,2024-03-09,C226,Baila,1.6,A0011,Alta Mar
CAP-5108,2024-10-13,C115,Bonito del Norte,5.53,A0028,Espigon
CAP-5109,2024-08-04,C002,Bonito del Norte,13.76,A0028,Espigon
CAP-5110,2024-10-22,C210,Calamar,1.2,A0002,Playa
CAP-5111,2024-11-08,C210,Calamar,0.5,A0002,Playa
CAP-5112,2024-10-08,C299,Palometon,7.55,A0012,Espigon
CAP-5113,2024-10-12,C299,Palometon,10.05,A0012,Ria
CAP-5114,2025-01-02,C062,Cabrilla,0.83,A0031,Espigon
CAP-5115,2024-12-29,C062,Sama,5.83,A0031,Espigon
CAP-5116,2024-06-25,C122,Bonito del Norte,11.43,A0026,Espigon
CAP-5117,2024-07-03,C122,Bacoreta,1.65,A0026,Espigon
CAP-5118,2024-11-11,C130,Lubina,3.7,A0011,Espigon
CAP-5119,2024-10-25,C130,Baila,1.24,A0011,Espigon
CAP-5120,2024-11-17,C130,Palometon,14.89,A0011,Espigon
CAP-5121,2024-05-09,C190,Denton,2.9,A0033,Ria
CAP-5122,2024-06-05,C190,Denton,2.01,A0033,Ria
CAP-5123,2024-06-13,C190,Serviola,0.55,A0033,Playa
CAP-5124,2024-09-28,C256,Gallineta,1.87,A0030,Playa
CAP-5125,2024-01-27,C245,Lubina,1.45,A0013,Alta Mar
CAP-5126,2024-02-16,C245,Lubina,0.66,A0013,Espigon
CAP-5127,2024-11-17,C094,Calamar,0.52,A0001,Alta Mar
CAP-5128,2024-11-09,C094,Calamar,1.26,A0001,Alta Mar
CAP-5129,2024-12-12,C094,Calamar,1.31,A0001,Playa
CAP-5130,2024-11-29,C094,Calamar,0.32,A0001,Alta Mar
CAP-5131,2024-12-10,C094,Calamar,1.33,A0001,Playa
CAP-5132,2024-03-05,C269,Anjova,6.67,A0014,Ria
CAP-5133,2024-03-16,C269,Espeton,0.69,A0014,Playa
CAP-5134,2024-03-08,C269,Baila,1.66,A0014,Ria
CAP-5135,2024-06-22,C155,Serviola,1.09,A0033,Ria
CAP-5136,2024-06-18,C155,Serviola,1.05,A0033,Alta Mar
CAP-5137,2024-07-02,C155,Mero,5.7,A0033,Espigon
CAP-5138,2024-06-19,C209,Herrera,0.59,A0022,Espigon
CAP-5139,2024-06-28,C097,Llampuga,4.46,A0026,Playa
CAP-5140,2024-07-23,C097,Llampuga,7.05,A0026,Playa
CAP-5141,2024-07-26,C097,Bacoreta,0.89,A0026,Playa
CAP-5142,2024-11-15,C085,Sama,9.14,A0030,Espigon
CAP-5143,2024-12-07,C085,Sama,9.45,A0030,Alta Mar
CAP-5144,2024-12-30,C076,Sepia,1.71,A0003,Alta Mar
CAP-5145,2024-12-24,C151,Serviola,1.83,A0033,Ria
CAP-5146,2025-01-18,C151,Serviola,1.53,A0033,Ria
CAP-5147,2025-01-22,C151,Serviola,0.6,A0033,Alta Mar
CAP-5148,2024-09-12,C090,Pargo,0.8,A0031,Alta Mar
CAP-5149,2024-12-22,C206,Sepia,1.56,A0001,Playa
CAP-5150,2024-06-12,C092,Bonito del Norte,9.96,A0026,Alta Mar
CAP-5151,2024-07-07,C092,Llampuga,9.34,A0026,Ria
CAP-5152,2024-07-14,C092,Bonito del Norte,12.92,A0026,Alta Mar
CAP-5153,2024-11-20,C057,Calamar,0.82,A0003,Alta Mar
CAP-5154,2024-11-27,C057,Calamar,1.38,A0003,Playa
CAP-5155,2024-12-05,C057,Calamar,0.97,A0003,Alta Mar
CAP-5156,2024-11-29,C057,Calamar,0.22,A0003,Ria
CAP-5157,2024-12-13,C057,Calamar,0.66,A0003,Ria
CAP-5158,2024-12-03,C057,Sepia,1.26,A0003,Ria
CAP-5159,2024-12-30,C057,Sepia,0.55,A0003,Alta Mar
CAP-5160,2024-07-21,C040,Bonito del Norte,7.79,A0028,Playa
CAP-5161,2024-01-31,C074,Espeton,0.78,A0010,Playa
CAP-5162,2024-05-16,C241,Baila,0.58,A0013,Ria
CAP-5163,2024-06-02,C241,Lubina,2.92,A0013,Ria
CAP-5164,2024-06-18,C241,Lubina,2.18,A0013,Alta Mar
CAP-5165,2024-02-03,C226,Anjova,2.09,A0016,Espigon
CAP-5166,2024-02-11,C226,Lubina,4.69,A0016,Ria
CAP-5167,2024-02-25,C226,Lubina,4.9,A0016,Espigon
CAP-5168,2024-11-20,C198,Denton,4.5,A0032,Alta Mar
CAP-5169,2024-12-03,C198,Denton,3.07,A0032,Ria
CAP-5170,2024-10-20,C018,Serviola,1.1,A0033,Ria
CAP-5171,2024-10-06,C018,Serviola,0.57,A0033,Playa
CAP-5172,2024-10-02,C157,Jurel,0.68,A0018,Alta Mar
CAP-5173,2024-09-25,C157,Lubina,4.22,A0018,Alta Mar
CAP-5174,2024-04-08,C234,Sargo,0.77,A0021,Playa
CAP-5175,2024-04-05,C234,Herrera,0.65,A0021,Ria
CAP-5176,2024-04-10,C234,Herrera,0.29,A0021,Alta Mar
CAP-5177,2024-11-22,C060,Calamar,1.15,A0001,Playa
CAP-5178,2024-11-24,C060,Sepia,1.55,A0001,Alta Mar
CAP-5179,2024-06-16,C123,Llampuga,8.11,A0026,Ria
CAP-5180,2024-06-06,C255,Denton,2.23,A0033,Ria
CAP-5181,2025-01-04,C005,Serviola,1.93,A0033,Espigon
CAP-5182,2025-01-13,C035,Denton,3.16,A0030,Espigon
CAP-5183,2025-01-26,C035,Cabrilla,1.1,A0030,Ria
CAP-5184,2024-06-01,C089,Lubina,4.6,A0018,Espigon
CAP-5185,2024-05-27,C089,Baila,0.65,A0018,Ria
CAP-5186,2024-05-21,C089,Lubina,4.67,A0018,Playa
CAP-5187,2024-06-05,C089,Lubina,4.09,A0018,Espigon
CAP-5188,2024-06-25,C089,Lubina,4.74,A0018,Espigon
CAP-5189,2024-05-22,C007,Mero,13.64,A0031,Alta Mar
CAP-5190,2024-05-31,C007,San Pedro,2.32,A0031,Espigon
CAP-5191,2024-08-22,C265,Bonito del Norte,12.02,A0027,Espigon
CAP-5192,2024-08-07,C265,Bonito del Norte,12.25,A0027,Alta Mar
CAP-5193,2024-09-06,C265,Bonito del Norte,8.72,A0027,Playa
CAP-5194,2024-09-04,C265,Bonito del Norte,12.78,A0027,Espigon
CAP-5195,2025-01-04,C220,Serviola,1.69,A0032,Espigon
CAP-5196,2025-01-25,C220,Serviola,1.4,A0032,Alta Mar
CAP-5197,2024-01-09,C130,Anjova,2.55,A0018,Espigon
CAP-5198,2024-02-03,C130,Lubina,1.5,A0018,Ria
CAP-5199,2024-02-15,C130,Lubina,2.75,A0018,Playa
CAP-5200,2024-09-14,C065,Bacoreta,1.42,A0026,Espigon
CAP-5201,2024-06-24,C220,Serviola,1.16,A0032,Playa
CAP-5202,2024-06-24,C220,Denton,3.63,A0032,Ria
CAP-5203,2024-09-16,C190,Denton,4.91,A0032,Ria
CAP-5204,2024-06-29,C289,Gallineta,1.13,A0031,Ria
CAP-5205,2024-07-01,C289,San Pedro,1.4,A0031,Espigon
CAP-5206,2024-07-14,C289,Sama,8.87,A0031,Alta Mar
CAP-5207,2024-05-22,C225,Herrera,0.52,A0022,Alta Mar
CAP-5208,2024-05-25,C225,Herrera,0.52,A0022,Ria
CAP-5209,2024-08-14,C132,Pargo,0.97,A0031,Playa
CAP-5210,2024-09-18,C132,San Pedro,2.22,A0031,Playa
CAP-5211,2024-09-15,C132,Pargo,1.77,A0031,Alta Mar
CAP-5212,2024-09-19,C132,Gallineta,1.66,A0031,Espigon
CAP-5213,2025-01-18,C187,Sepia,1.65,A0001,Espigon
CAP-5214,2024-06-17,C235,Jurel,0.78,A0018,Alta Mar
CAP-5215,2024-09-23,C299,Lubina,3.25,A0017,Playa
CAP-5216,2024-03-29,C248,Lubina,4.67,A0017,Espigon
CAP-5217,2024-04-04,C248,Espeton,1.05,A0017,Playa
CAP-5218,2024-08-20,C287,Marlin Blanco,24.87,A0026,Ria
CAP-5219,2024-09-20,C113,Bonito del Norte,12.92,A0028,Ria
CAP-5220,2024-09-26,C113,Bonito del Norte,10.0,A0028,Alta Mar
CAP-5221,2024-12-07,C298,Lubina,3.87,A0012,Alta Mar
CAP-5222,2024-12-22,C298,Espeton,1.31,A0012,Ria
CAP-5223,2024-12-01,C111,Baila,0.62,A0015,Alta Mar
CAP-5224,2024-12-15,C111,Anjova,2.05,A0015,Ria
CAP-5225,2024-12-23,C111,Espeton,1.34,A0015,Playa
CAP-5226,2024-06-17,C044,Serviola,1.73,A0016,Espigon
CAP-5227,2024-06-19,C044,Palometon,13.22,A0016,Playa
CAP-5228,2024-07-20,C044,Lubina,1.14,A0016,Playa
CAP-5229,2024-03-01,C165,Serviola,1.76,A0033,Espigon
CAP-5230,2024-02-12,C165,Denton,3.31,A0033,Ria
CAP-5231,2025-01-19,C098,Lubina,4.27,A0015,Alta Mar
CAP-5232,2024-08-04,C243,Denton,2.03,A0031,Alta Mar
CAP-5233,2024-12-30,C117,Sepia,1.1,A0005,Alta Mar
CAP-5234,2024-06-29,C226,Anjova,4.26,A0011,Alta Mar
CAP-5235,2024-06-27,C226,Anjova,3.97,A0011,Espigon
CAP-5236,2024-06-25,C226,Baila,0.98,A0011,Alta Mar
CAP-5237,2024-07-27,C226,Baila,1.87,A0011,Espigon
CAP-5238,2024-07-30,C042,Bacoreta,0.93,A0026,Espigon
CAP-5239,2024-10-13,C006,Baila,1.34,A0017,Alta Mar
CAP-5240,2024-10-31,C006,Lubina,2.61,A0017,Ria
CAP-5241,2024-03-30,C175,San Pedro,2.43,A0031,Ria
CAP-5242,2024-04-29,C175,Cabrilla,1.47,A0031,Playa
CAP-5243,2024-05-10,C175,Cabrilla,1.61,A0031,Alta Mar
CAP-5244,2024-01-08,C271,Cabrilla,0.72,A0031,Ria
CAP-5245,2025-01-03,C060,Sepia,1.85,A0004,Ria
CAP-5246,2024-12-27,C060,Sepia,1.97,A0004,Alta Mar
CAP-5247,2025-01-04,C060,Calamar,1.48,A0004,Espigon
CAP-5248,2025-01-02,C060,Calamar,1.34,A0004,Playa
CAP-5249,2025-01-06,C060,Calamar,0.51,A0004,Ria
CAP-5250,2024-09-02,C205,Llampuga,6.56,A0026,Playa
CAP-5251,2024-07-04,C283,Bonito del Norte,6.62,A0027,Playa
CAP-5252,2024-08-02,C283,Bonito del Norte,8.7,A0027,Playa
CAP-5253,2024-07-30,C283,Llampuga,4.62,A0027,Playa
CAP-5254,2024-04-01,C293,Sama,5.68,A0031,Ria
CAP-5255,2024-09-27,C237,Denton,2.54,A0030,Ria
CAP-5256,2024-10-28,C011,Serviola,1.51,A0032,Playa
CAP-5257,2024-10-20,C168,Espeton,1.97,A0018,Ria
CAP-5258,2024-11-13,C168,Lubina,3.73,A0018,Ria
CAP-5259,2024-04-20,C174,Denton,3.55,A0032,Alta Mar
CAP-5260,2024-04-18,C174,Serviola,1.39,A0032,Ria
CAP-5261,2024-02-04,C016,Calamar,0.27,A0004,Playa
CAP-5262,2024-05-06,C282,Serviola,1.45,A0013,Playa
CAP-5263,2024-05-09,C282,Anjova,2.94,A0013,Alta Mar
CAP-5264,2024-05-25,C282,Espeton,1.49,A0013,Ria
CAP-5265,2024-06-20,C282,Anjova,2.1,A0013,Playa
CAP-5266,2024-02-06,C027,Pulpo,4.5,A0001,Alta Mar
CAP-5267,2024-01-31,C027,Calamar,1.32,A0001,Ria
CAP-5268,2024-02-16,C027,Sepia,1.44,A0001,Playa
CAP-5269,2024-02-17,C027,Sepia,0.52,A0001,Espigon
CAP-5270,2024-07-19,C250,Bacoreta,0.79,A0027,Playa
CAP-5271,2024-10-05,C275,Sargo,0.82,A0021,Ria
CAP-5272,2024-09-27,C275,Herrera,0.59,A0021,Playa
CAP-5273,2024-03-01,C145,Sepia,0.94,A0001,Playa
CAP-5274,2024-02-27,C145,Sepia,1.24,A0001,Playa
CAP-5275,2024-02-27,C145,Sepia,1.02,A0001,Alta Mar
CAP-5276,2024-02-16,C145,Sepia,1.57,A0001,Espigon
CAP-5277,2024-03-17,C145,Calamar,0.42,A0001,Ria
CAP-5278,2024-12-10,C087,Sepia,0.61,A0003,Ria
CAP-5279,2024-09-03,C140,Llampuga,8.84,A0027,Espigon
CAP-5280,2025-01-11,C109,Denton,5.23,A0032,Ria
CAP-5281,2024-05-25,C240,Pargo,1.0,A0030,Espigon
CAP-5282,2024-05-20,C240,Mero,12.39,A0030,Playa
CAP-5283,2024-06-15,C240,Sama,7.71,A0030,Espigon
CAP-5284,2024-11-14,C047,Cabrilla,0.97,A0031,Alta Mar
CAP-5285,2024-12-20,C047,San Pedro,1.93,A0031,Playa
CAP-5286,2024-12-10,C047,Denton,4.2,A0031,Playa
CAP-5287,2024-10-16,C182,Sama,2.3,A0031,Alta Mar
CAP-5288,2024-11-03,C182,Cabrilla,0.58,A0031,Alta Mar
CAP-5289,2024-10-21,C182,Sama,6.28,A0031,Playa
CAP-5290,2024-11-17,C182,Denton,1.5,A0031,Ria
CAP-5291,2024-11-12,C182,Sama,4.11,A0031,Ria
CAP-5292,2024-04-14,C263,Cabrilla,1.58,A0030,Alta Mar
CAP-5293,2024-07-11,C225,San Pedro,1.13,A0030,Alta Mar
CAP-5294,2024-07-13,C225,Sama,3.87,A0030,Ria
CAP-5295,2024-07-22,C225,Cabrilla,1.32,A0030,Ria
CAP-5296,2024-08-10,C166,Jurel,1.38,A0011,Espigon
CAP-5297,2024-08-07,C166,Lubina,3.9,A0011,Espigon
CAP-5298,2024-09-05,C166,Palometon,12.18,A0011,Playa
CAP-5299,2024-11-28,C059,Dorada,2.34,A0022,Espigon
CAP-5300,2024-05-03,C263,Pargo,0.65,A0030,Ria
CAP-5301,2024-05-13,C263,Denton,7.77,A0030,Alta Mar
CAP-5302,2024-10-15,C122,Cabrilla,0.93,A0031,Espigon
CAP-5303,2024-08-31,C174,Denton,2.14,A0032,Alta Mar
CAP-5304,2024-08-31,C174,Denton,3.94,A0032,Playa
CAP-5305,2024-09-28,C174,Serviola,1.66,A0032,Alta Mar
CAP-5306,2025-02-03,C058,Mero,9.25,A0033,Espigon
CAP-5307,2024-03-16,C275,Calamar,0.59,A0006,Ria
CAP-5308,2024-03-08,C275,Calamar,0.89,A0006,Playa
CAP-5309,2024-03-08,C275,Calamar,1.32,A0006,Playa
CAP-5310,2024-02-28,C275,Sepia,1.32,A0006,Espigon
CAP-5311,2024-03-30,C275,Sepia,1.88,A0006,Playa
CAP-5312,2024-04-06,C275,Sepia,1.21,A0006,Playa
CAP-5313,2024-08-06,C183,Serviola,1.1,A0033,Alta Mar
CAP-5314,2024-04-08,C214,Serviola,1.32,A0032,Espigon
CAP-5315,2024-04-18,C214,Serviola,1.02,A0032,Alta Mar
CAP-5316,2024-11-23,C227,Denton,4.51,A0032,Alta Mar
CAP-5317,2024-12-11,C227,Denton,3.3,A0032,Playa
CAP-5318,2024-08-14,C280,Denton,5.83,A0032,Ria
CAP-5319,2024-11-02,C178,Calamar,0.28,A0006,Alta Mar
CAP-5320,2024-10-21,C178,Calamar,0.57,A0006,Espigon
CAP-5321,2024-11-09,C178,Calamar,0.82,A0006,Playa
CAP-5322,2024-10-27,C178,Calamar,0.78,A0006,Espigon
