id_ticket,fecha,id_cliente,id_articulo,cantidad,total
T-03660,2024-04-19,C012,A0032,3,9.0
T-03661,2024-12-27,C225,A0031,1,12.0
T-03662,2024-06-07,C071,A0029,3,850.0
T-03663,2024-07-25,C022,A0027,1,26.0
T-03664,2024-08-22,C002,A0029,2,850.0
T-03665,2024-10-15,C296,A0002,1,23.0
T-03666,2024-12-22,C118,A0024,2,2.5
T-03667,2024-08-14,C280,A0030,2,12.0
T-03668,2024-02-05,C210,A0030,3,12.0
T-03669,2024-08-16,C137,A0022,3,8.5
T-03670,2024-11-16,C100,A0007,1,9.0
T-03671,2024-08-28,C089,A0014,3,32.0
T-03672,2024-12-03,C071,A0018,2,9.5
T-03673,2024-01-08,C202,A0008,2,155.0
T-03674,2024-09-19,C119,A0017,3,9.5
T-03675,2024-03-19,C299,A0020,3,190.0
T-03676,2024-06-18,C291,A0030,1,12.0
T-03677,2024-10-17,C141,A0002,2,23.0
T-03678,2024-02-26,C211,A0002,1,23.0
T-03679,2024-11-25,C281,A0031,2,12.0
T-03680,2024-12-12,C208,A0001,2,23.0
T-03681,2024-11-03,C112,A0031,3,12.0
T-03682,2024-06-21,C003,A0026,2,26.0
T-03683,2024-06-11,C083,A0024,2,2.5
T-03684,2024-08-17,C022,A0027,3,26.0
T-03685,2024-08-07,C250,A0028,3,22.0
T-03686,2024-03-15,C137,A0021,3,6.5
T-03687,2024-06-23,C199,A0028,2,22.0
T-03688,2024-08-20,C177,A0020,2,190.0
T-03689,2024-11-23,C138,A0002,1,23.0
T-03690,2024-08-25,C283,A0029,2,850.0
T-03691,2024-12-13,C206,A0001,3,23.0
T-03692,2024-11-19,C148,A0033,1,9.0
T-03693,2024-12-14,C045,A0024,2,2.5
T-03694,2024-01-14,C058,A0032,3,9.0
T-03695,2024-07-09,C176,A0032,1,9.0
T-03696,2024-02-12,C117,A0002,2,23.0
T-03697,2024-01-04,C157,A0019,1,190.0
T-03698,2024-07-02,C140,A0028,2,22.0
T-03699,2024-12-06,C126,A0011,1,13.5
T-03700,2024-02-22,C049,A0001,1,23.0
T-03701,2024-06-25,C087,A0026,2,26.0
T-03702,2024-04-20,C043,A0019,2,190.0
T-03703,2024-01-01,C270,A0030,3,12.0
T-03704,2024-03-27,C225,A0030,3,12.0
T-03705,2024-11-26,C017,A0023,1,2.5
T-03706,2024-05-09,C012,A0032,3,9.0
T-03707,2024-10-25,C064,A0004,3,14.5
T-03708,2024-05-13,C192,A0015,3,19.0
T-03709,2024-05-07,C112,A0015,2,19.0
T-03710,2024-03-04,C274,A0032,1,9.0
T-03711,2024-04-19,C143,A0021,2,6.5
T-03712,2024-06-19,C208,A0032,2,9.0
T-03713,2024-07-08,C066,A0026,3,26.0
T-03714,2024-12-21,C084,A0022,2,8.5
T-03715,2024-04-10,C214,A0032,1,9.0
T-03716,2024-03-26,C093,A0033,1,9.0
T-03717,2024-02-22,C137,A0007,2,9.0
T-03718,2024-09-02,C151,A0032,2,9.0
T-03719,2024-05-21,C243,A0031,2,12.0
T-03720,2024-02-08,C047,A0004,2,14.5
T-03721,2024-08-28,C055,A0021,3,6.5
T-03722,2024-08-14,C061,A0032,1,9.0
T-03723,2024-01-27,C275,A0016,2,19.0
T-03724,2024-02-11,C036,A0030,2,12.0
T-03725,2024-10-14,C083,A0025,2,140.0
T-03726,2024-09-25,C084,A0025,1,140.0
T-03727,2024-11-27,C269,A0033,2,9.0
T-03728,2024-10-03,C012,A0033,3,9.0
T-03729,2024-08-19,C135,A0027,1,26.0
T-03730,2024-09-16,C114,A0031,3,12.0
T-03731,2024-10-17,C286,A0031,3,12.0
T-03732,2024-01-11,C101,A0033,1,9.0
T-03733,2024-10-19,C051,A0015,1,19.0
T-03734,2024-02-13,C177,A0007,3,9.0
T-03735,2024-09-06,C034,A0030,2,12.0
T-03736,2024-06-17,C179,A0028,3,22.0
T-03737,2024-01-10,C001,A0011,2,13.5
T-03738,2024-01-21,C150,A0019,2,190.0
T-03739,2024-04-01,C020,A0031,3,12.0
T-03740,2024-06-04,C291,A0031,2,12.0
T-03741,2024-09-21,C248,A0020,1,190.0
T-03742,2024-10-12,C221,A0008,3,155.0
T-03743,2024-10-06,C058,A0033,2,9.0
T-03744,2024-08-27,C258,A0033,2,9.0
T-03745,2024-03-08,C129,A0012,3,13.5
T-03746,2024-07-09,C029,A0027,3,26.0
T-03747,2024-11-19,C296,A0005,1,14.5
T-03748,2024-11-04,C299,A0014,3,32.0
T-03749,2024-10-11,C087,A0002,2,23.0
T-03750,2024-12-28,C142,A0023,3,2.5
T-03751,2024-10-01,C299,A0004,3,14.5
T-03752,2024-11-13,C064,A0002,2,23.0
T-03753,2024-01-13,C266,A0015,3,19.0
T-03754,2024-10-10,C037,A0008,1,155.0
T-03755,2024-01-27,C013,A0021,1,6.5
T-03756,2024-04-05,C300,A0023,1,2.5
T-03757,2024-03-17,C276,A0021,1,6.5
T-03758,2024-08-01,C210,A0030,3,12.0
T-03759,2024-09-10,C275,A0029,2,850.0
T-03760,2024-12-08,C046,A0005,1,14.5
T-03761,2024-07-04,C070,A0033,2,9.0
T-03762,2024-09-23,C288,A0028,3,22.0
T-03763,2024-01-10,C170,A0025,2,140.0
T-03764,2024-09-15,C019,A0029,3,850.0
T-03765,2024-07-22,C256,A0030,2,12.0
T-03766,2024-11-19,C014,A0002,2,23.0
T-03767,2024-10-07,C297,A0002,2,23.0
T-03768,2024-02-25,C202,A0005,1,14.5
T-03769,2024-10-26,C190,A0020,1,190.0
T-03770,2024-09-06,C095,A0022,1,8.5
T-03771,2024-02-20,C026,A0009,2,155.0
T-03772,2024-11-12,C070,A0001,2,23.0
T-03773,2024-11-10,C009,A0006,3,14.5
T-03774,2024-11-25,C005,A0032,1,9.0
T-03775,2024-01-21,C039,A0024,1,2.5
T-03776,2024-02-16,C089,A0014,3,32.0
T-03777,2024-02-20,C101,A0015,2,19.0
T-03778,2024-06-24,C083,A0027,3,26.0
T-03779,2024-12-13,C012,A0032,3,9.0
T-03780,2024-10-11,C277,A0016,2,19.0
T-03781,2024-11-05,C238,A0004,1,14.5
T-03782,2024-06-18,C003,A0023,3,2.5
T-03783,2024-02-09,C161,A0031,1,12.0
T-03784,2024-08-13,C197,A0026,1,26.0
T-03785,2024-08-03,C017,A0025,2,140.0
T-03786,2024-04-19,C034,A0031,3,12.0
T-03787,2024-03-08,C080,A0012,1,13.5
T-03788,2024-07-11,C039,A0023,1,2.5
T-03789,2024-12-06,C235,A0004,1,14.5
T-03790,2024-07-23,C187,A0025,1,140.0
T-03791,2024-08-27,C196,A0026,3,26.0
T-03792,2024-01-06,C173,A0031,1,12.0
T-03793,2024-07-14,C245,A0028,2,22.0
T-03794,2024-04-22,C200,A0021,2,6.5
T-03795,2024-07-18,C205,A0029,2,850.0
T-03796,2024-06-20,C086,A0028,1,22.0
T-03797,2024-05-05,C181,A0030,2,12.0
T-03798,2024-06-05,C034,A0012,2,13.5
T-03799,2024-11-13,C294,A0015,3,19.0
T-03800,2024-10-03,C251,A0033,2,9.0
T-03801,2024-08-01,C075,A0032,2,9.0
T-03802,2024-10-04,C173,A0030,1,12.0
T-03803,2024-01-10,C049,A0008,3,155.0
T-03804,2024-12-27,C200,A0023,1,2.5
T-03805,2024-10-08,C001,A0016,3,19.0
T-03806,2024-05-21,C154,A0033,1,9.0
T-03807,2024-07-15,C090,A0031,1,12.0
T-03808,2024-07-03,C044,A0019,3,190.0
T-03809,2024-01-23,C143,A0022,1,8.5
T-03810,2024-12-11,C203,A0023,1,2.5
T-03811,2024-01-12,C242,A0021,1,6.5
T-03812,2024-04-21,C174,A0032,2,9.0
T-03813,2024-06-28,C086,A0028,2,22.0
T-03814,2024-07-09,C253,A0027,2,26.0
T-03815,2024-07-24,C290,A0027,3,26.0
T-03816,2024-09-25,C267,A0027,2,26.0
T-03817,2024-05-03,C038,A0024,2,2.5
T-03818,2024-02-18,C057,A0001,3,23.0
T-03819,2024-06-10,C004,A0028,3,22.0
T-03820,2024-07-25,C196,A0027,2,26.0
T-03821,2024-06-23,C088,A0015,3,19.0
T-03822,2024-11-20,C046,A0003,1,23.0
T-03823,2024-10-20,C187,A0007,1,9.0
T-03824,2024-11-27,C025,A0030,1,12.0
T-03825,2024-08-10,C263,A0031,1,12.0
T-03826,2024-10-20,C091,A0033,3,9.0
T-03827,2024-05-12,C012,A0033,2,9.0
T-03828,2024-02-26,C180,A0032,1,9.0
T-03829,2024-11-03,C106,A0021,3,6.5
T-03830,2024-03-28,C173,A0030,3,12.0
T-03831,2024-10-13,C298,A0004,2,14.5
T-03832,2024-02-02,C271,A0030,2,12.0
T-03833,2024-06-25,C115,A0028,2,22.0
T-03834,2024-05-05,C160,A0019,2,190.0
T-03835,2024-05-08,C053,A0033,3,9.0
T-03836,2024-05-15,C035,A0030,3,12.0
T-03837,2024-06-27,C030,A0029,2,850.0
T-03838,2024-08-04,C028,A0027,3,26.0
T-03839,2024-09-15,C079,A0020,2,190.0
T-03840,2024-10-16,C139,A0031,1,12.0
T-03841,2024-09-12,C223,A0016,3,19.0
T-03842,2024-07-07,C286,A0030,3,12.0
T-03843,2024-12-13,C251,A0032,3,9.0
T-03844,2024-06-06,C010,A0030,2,12.0
T-03845,2024-04-08,C017,A0024,3,2.5
T-03846,2024-08-11,C149,A0013,3,32.0
T-03847,2024-06-03,C182,A0030,3,12.0
T-03848,2024-01-01,C021,A0009,3,155.0
T-03849,2024-04-01,C282,A0019,3,190.0
T-03850,2024-10-26,C084,A0013,1,32.0
T-03851,2024-09-20,C190,A0023,2,2.5
T-03852,2024-11-23,C087,A0003,2,23.0
T-03853,2024-08-01,C179,A0027,3,26.0
T-03854,2024-07-15,C092,A0027,1,26.0
T-03855,2024-05-01,C072,A0010,2,13.5
T-03856,2024-01-14,C159,A0025,1,140.0
T-03857,2024-11-15,C261,A0030,3,12.0
T-03858,2024-12-21,C057,A0004,2,14.5
T-03859,2024-12-17,C230,A0002,2,23.0
T-03860,2024-10-16,C052,A0004,2,14.5
T-03861,2024-12-06,C172,A0001,3,23.0
T-03862,2024-01-25,C014,A0005,1,14.5
T-03863,2024-12-22,C087,A0008,3,155.0
T-03864,2024-09-25,C239,A0029,2,850.0
T-03865,2024-10-01,C020,A0031,2,12.0
T-03866,2024-11-20,C156,A0009,1,155.0
T-03867,2024-04-06,C204,A0011,3,13.5
T-03868,2024-07-09,C300,A0025,1,140.0
T-03869,2024-12-28,C063,A0021,2,6.5
T-03870,2024-01-19,C230,A0033,3,9.0
T-03871,2024-08-24,C159,A0024,1,2.5
T-03872,2024-09-17,C194,A0022,2,8.5
T-03873,2024-09-26,C109,A0033,1,9.0
T-03874,2024-12-09,C008,A0004,2,14.5
T-03875,2024-01-20,C100,A0014,1,32.0
T-03876,2024-12-07,C186,A0033,2,9.0
T-03877,2024-07-11,C016,A0026,3,26.0
T-03878,2024-12-13,C010,A0031,2,12.0
T-03879,2024-01-26,C255,A0005,3,14.5
T-03880,2024-04-03,C073,A0023,3,2.5
T-03881,2024-02-27,C195,A0025,2,140.0
T-03882,2024-11-06,C237,A0004,3,14.5
T-03883,2024-06-02,C001,A0025,2,140.0
T-03884,2024-05-19,C281,A0031,2,12.0
T-03885,2024-09-21,C097,A0011,3,13.5
T-03886,2024-07-08,C135,A0028,3,22.0
T-03887,2024-12-05,C077,A0024,3,2.5
T-03888,2024-03-16,C169,A0032,1,9.0
T-03889,2024-03-05,C175,A0031,2,12.0
T-03890,2024-10-14,C105,A0010,3,13.5
T-03891,2024-01-02,C156,A0001,2,23.0
T-03892,2024-08-14,C109,A0033,2,9.0
T-03893,2024-02-08,C126,A0003,3,23.0
T-03894,2024-12-16,C005,A0033,3,9.0
T-03895,2024-06-18,C019,A0026,1,26.0
T-03896,2024-02-10,C223,A0032,2,9.0
T-03897,2024-02-27,C070,A0033,3,9.0
T-03898,2024-05-17,C101,A0033,3,9.0
T-03899,2024-04-17,C084,A0018,2,9.5
T-03900,2024-11-12,C288,A0013,1,32.0
T-03901,2024-12-26,C238,A0002,3,23.0
T-03902,2024-10-04,C215,A0004,3,14.5
T-03903,2024-12-26,C087,A0002,3,23.0
T-03904,2024-12-25,C165,A0002,2,23.0
T-03905,2024-12-25,C217,A0025,3,140.0
T-03906,2024-07-11,C019,A0027,1,26.0
T-03907,2024-07-03,C175,A0031,1,12.0
T-03908,2024-09-20,C135,A0026,2,26.0
T-03909,2024-04-21,C012,A0033,2,9.0
T-03910,2024-06-01,C251,A0033,2,9.0
T-03911,2024-09-01,C258,A0032,1,9.0
T-03912,2024-01-10,C087,A0002,2,23.0
T-03913,2024-06-09,C262,A0021,3,6.5
T-03914,2024-12-14,C231,A0006,2,14.5
T-03915,2024-01-06,C194,A0021,2,6.5
T-03916,2024-02-28,C082,A0031,1,12.0
T-03917,2024-10-13,C120,A0033,1,9.0
T-03918,2024-01-15,C194,A0023,2,2.5
T-03919,2024-10-02,C006,A0021,3,6.5
T-03920,2024-11-09,C300,A0025,2,140.0
T-03921,2024-08-08,C299,A0012,3,13.5
T-03922,2024-02-09,C245,A0024,2,2.5
T-03923,2024-09-10,C114,A0026,2,26.0
T-03924,2024-08-21,C055,A0021,2,6.5
T-03925,2024-02-21,C021,A0033,1,9.0
T-03926,2024-05-21,C186,A0033,2,9.0
T-03927,2024-12-16,C252,A0009,2,155.0
T-03928,2024-01-19,C170,A0022,2,8.5
T-03929,2024-09-16,C103,A0027,2,26.0
T-03930,2024-07-05,C149,A0032,3,9.0
T-03931,2024-10-24,C020,A0030,1,12.0
T-03932,2024-10-09,C213,A0002,3,23.0
T-03933,2024-06-23,C196,A0029,2,850.0
T-03934,2024-06-16,C227,A0033,2,9.0
T-03935,2024-08-01,C278,A0030,1,12.0
T-03936,2024-06-27,C004,A0028,2,22.0
T-03937,2024-11-26,C017,A0025,2,140.0
T-03938,2024-09-19,C172,A0024,3,2.5
T-03939,2024-11-10,C232,A0008,3,155.0
T-03940,2024-02-24,C066,A0021,1,6.5
T-03941,2024-01-22,C239,A0001,1,23.0
T-03942,2024-10-10,C120,A0008,3,155.0
T-03943,2024-01-08,C208,A0033,1,9.0
T-03944,2024-10-14,C225,A0031,2,12.0
T-03945,2024-11-24,C286,A0031,2,12.0
T-03946,2024-10-11,C259,A0001,3,23.0
T-03947,2024-12-11,C273,A0030,2,12.0
T-03948,2024-12-24,C231,A0005,1,14.5
T-03949,2024-10-14,C263,A0011,2,13.5
T-03950,2024-09-21,C239,A0026,3,26.0
T-03951,2024-02-08,C277,A0006,2,14.5
T-03952,2024-06-04,C107,A0027,2,26.0
T-03953,2024-11-15,C298,A0002,3,23.0
T-03954,2024-07-28,C022,A0027,2,26.0
T-03955,2024-02-16,C298,A0007,1,9.0
T-03956,2024-06-19,C236,A0022,3,8.5
T-03957,2024-11-03,C295,A0020,3,190.0
T-03958,2024-08-04,C190,A0032,3,9.0
T-03959,2024-11-02,C138,A0024,1,2.5
T-03960,2024-07-15,C268,A0033,1,9.0
T-03961,2024-08-06,C284,A0032,3,9.0
T-03962,2024-03-03,C256,A0030,2,12.0
T-03963,2024-09-19,C184,A0024,3,2.5
T-03964,2024-10-01,C095,A0021,1,6.5
T-03965,2024-08-11,C219,A0027,3,26.0
T-03966,2024-04-24,C170,A0025,3,140.0
T-03967,2024-02-10,C093,A0033,1,9.0
T-03968,2024-08-02,C168,A0015,1,19.0
T-03969,2024-03-07,C082,A0031,1,12.0
T-03970,2024-07-22,C204,A0018,2,9.5
T-03971,2024-10-03,C281,A0002,2,23.0
T-03972,2024-08-15,C107,A0029,2,850.0
T-03973,2024-08-11,C075,A0033,1,9.0
T-03974,2024-07-25,C204,A0014,1,32.0
T-03975,2024-03-02,C229,A0018,1,9.5
T-03976,2024-06-20,C096,A0027,1,26.0
T-03977,2024-12-03,C157,A0015,1,19.0
T-03978,2024-11-02,C191,A0022,2,8.5
T-03979,2024-08-28,C126,A0022,1,8.5
T-03980,2024-05-10,C262,A0021,3,6.5
T-03981,2024-03-27,C222,A0012,1,13.5
T-03982,2024-02-21,C013,A0022,2,8.5
T-03983,2024-11-12,C190,A0005,1,14.5
T-03984,2024-08-25,C143,A0022,3,8.5
T-03985,2024-01-27,C088,A0033,2,9.0
T-03986,2024-03-14,C191,A0024,3,2.5
T-03987,2024-05-09,C004,A0023,2,2.5
T-03988,2024-12-22,C051,A0014,3,32.0
T-03989,2024-10-15,C175,A0031,3,12.0
T-03990,2024-01-24,C203,A0015,3,19.0
T-03991,2024-10-23,C187,A0009,1,155.0
T-03992,2024-01-15,C292,A0011,3,13.5
T-03993,2024-07-17,C228,A0030,3,12.0
T-03994,2024-09-14,C110,A0022,2,8.5
T-03995,2024-06-03,C272,A0028,3,22.0
T-03996,2024-04-05,C005,A0032,3,9.0
T-03997,2024-09-17,C248,A0013,3,32.0
T-03998,2024-12-25,C148,A0032,1,9.0
T-03999,2024-02-09,C176,A0016,2,19.0
T-04000,2024-09-11,C246,A0028,1,22.0
T-04001,2024-11-14,C232,A0008,2,155.0
T-04002,2024-11-05,C101,A0032,3,9.0
T-04003,2024-05-26,C101,A0032,3,9.0
T-04004,2024-08-10,C055,A0025,1,140.0
T-04005,2024-10-10,C003,A0017,3,9.5
T-04006,2024-01-26,C161,A0031,1,12.0
T-04007,2024-04-14,C003,A0030,3,12.0
T-04008,2024-02-20,C027,A0006,3,14.5
T-04009,2024-08-10,C236,A0023,3,2.5
T-04010,2024-05-17,C011,A0033,3,9.0
T-04011,2024-06-24,C243,A0031,1,12.0
T-04012,2024-07-16,C079,A0017,2,9.5
T-04013,2024-06-28,C134,A0022,1,8.5
T-04014,2024-12-20,C245,A0009,1,155.0
T-04015,2024-12-24,C027,A0005,3,14.5
T-04016,2024-06-08,C292,A0028,1,22.0
T-04017,2024-10-03,C171,A0033,2,9.0
T-04018,2024-08-04,C185,A0026,2,26.0
T-04019,2024-06-05,C288,A0027,1,26.0
T-04020,2024-06-28,C122,A0030,2,12.0
T-04021,2024-07-07,C006,A0023,1,2.5
T-04022,2024-07-17,C173,A0030,3,12.0
T-04023,2024-03-12,C210,A0031,2,12.0
T-04024,2024-04-18,C111,A0019,2,190.0
T-04025,2024-12-15,C300,A0025,2,140.0
T-04026,2024-04-18,C109,A0032,1,9.0
T-04027,2024-01-27,C118,A0021,1,6.5
T-04028,2024-10-08,C070,A0010,3,13.5
T-04029,2024-04-04,C174,A0032,2,9.0
T-04030,2024-06-04,C105,A0011,3,13.5
T-04031,2024-11-18,C213,A0005,2,14.5
T-04032,2024-05-08,C152,A0024,1,2.5
T-04033,2024-02-27,C208,A0033,2,9.0
T-04034,2024-02-06,C266,A0016,2,19.0
T-04035,2024-05-09,C095,A0024,3,2.5
T-04036,2024-09-06,C040,A0027,2,26.0
T-04037,2024-10-16,C166,A0017,1,9.5
T-04038,2024-04-27,C195,A0023,2,2.5
T-04039,2024-03-23,C211,A0015,1,19.0
T-04040,2024-06-22,C158,A0032,1,9.0
T-04041,2024-01-19,C128,A0013,1,32.0
T-04042,2024-07-15,C236,A0021,1,6.5
T-04043,2024-03-19,C050,A0025,3,140.0
T-04044,2024-04-21,C136,A0033,2,9.0
T-04045,2024-11-26,C077,A0024,3,2.5
T-04046,2024-12-18,C221,A0003,2,23.0
T-04047,2024-09-02,C022,A0026,2,26.0
T-04048,2024-12-09,C259,A0005,2,14.5
T-04049,2024-04-17,C242,A0023,3,2.5
T-04050,2024-05-15,C152,A0023,1,2.5
T-04051,2024-10-07,C049,A0008,2,155.0
T-04052,2024-06-02,C133,A0029,2,850.0
T-04053,2024-06-06,C192,A0018,3,9.5
T-04054,2024-11-06,C117,A0002,1,23.0
T-04055,2024-11-20,C259,A0009,2,155.0
T-04056,2024-06-04,C269,A0032,2,9.0
T-04057,2024-03-20,C132,A0030,2,12.0
T-04058,2024-09-07,C267,A0028,1,22.0
T-04059,2024-01-07,C008,A0006,2,14.5
T-04060,2024-05-20,C234,A0021,1,6.5
T-04061,2024-08-14,C294,A0024,2,2.5
T-04062,2024-11-11,C289,A0031,3,12.0
T-04063,2024-12-23,C178,A0008,1,155.0
T-04064,2024-09-10,C080,A0012,2,13.5
T-04065,2024-12-10,C167,A0013,2,32.0
T-04066,2024-07-17,C116,A0026,1,26.0
T-04067,2024-07-21,C260,A0025,3,140.0
T-04068,2024-12-27,C095,A0018,1,9.5
T-04069,2024-01-18,C276,A0024,2,2.5
T-04070,2024-03-26,C137,A0021,3,6.5
T-04071,2024-12-09,C209,A0024,1,2.5
T-04072,2024-02-20,C238,A0005,3,14.5
T-04073,2024-09-15,C208,A0032,1,9.0
T-04074,2024-11-27,C167,A0020,3,190.0
T-04075,2024-07-28,C299,A0010,1,13.5
T-04076,2024-01-01,C297,A0024,3,2.5
T-04077,2024-09-27,C096,A0028,3,22.0
T-04078,2024-11-19,C299,A0001,1,23.0
T-04079,2024-12-21,C200,A0023,2,2.5
T-04080,2024-10-16,C278,A0018,3,9.5
T-04081,2024-01-21,C023,A0025,2,140.0
T-04082,2024-12-06,C255,A0033,1,9.0
T-04083,2024-01-16,C070,A0033,3,9.0
T-04084,2024-12-01,C055,A0004,1,14.5
T-04085,2024-11-01,C212,A0009,3,155.0
T-04086,2024-06-26,C104,A0032,2,9.0
T-04087,2024-10-05,C070,A0009,3,155.0
T-04088,2024-04-09,C040,A0030,1,12.0
T-04089,2024-05-12,C275,A0033,1,9.0
T-04090,2024-10-25,C255,A0033,3,9.0
T-04091,2024-08-04,C239,A0027,1,26.0
T-04092,2024-03-01,C214,A0033,2,9.0
T-04093,2024-11-14,C076,A0008,2,155.0
T-04094,2024-02-19,C068,A0030,2,12.0
T-04095,2024-11-09,C118,A0021,2,6.5
T-04096,2024-02-17,C010,A0004,1,14.5
T-04097,2024-09-15,C148,A0014,1,32.0
T-04098,2024-06-23,C031,A0031,3,12.0
T-04099,2024-10-13,C089,A0030,3,12.0
T-04100,2024-02-13,C006,A0021,3,6.5
T-04101,2024-06-18,C225,A0031,2,12.0
T-04102,2024-02-16,C178,A0006,1,14.5
T-04103,2024-06-05,C089,A0017,2,9.5
T-04104,2024-05-06,C062,A0030,1,12.0
T-04105,2024-12-24,C237,A0003,3,23.0
T-04106,2024-04-09,C281,A0031,2,12.0
T-04107,2024-01-02,C258,A0020,2,190.0
T-04108,2024-01-02,C021,A0032,3,9.0
T-04109,2024-01-21,C043,A0011,1,13.5
T-04110,2024-02-08,C179,A0007,2,9.0
T-04111,2024-02-21,C100,A0003,3,23.0
T-04112,2024-09-05,C267,A0026,1,26.0
T-04113,2024-05-15,C099,A0012,1,13.5
T-04114,2024-01-21,C163,A0014,3,32.0
T-04115,2024-11-07,C281,A0030,1,12.0
T-04116,2024-08-14,C138,A0025,1,140.0
T-04117,2024-07-24,C184,A0027,1,26.0
T-04118,2024-06-21,C080,A0030,1,12.0
T-04119,2024-09-24,C042,A0024,1,2.5
T-04120,2024-11-16,C008,A0001,1,23.0
T-04121,2024-05-15,C079,A0020,1,190.0
T-04122,2024-09-06,C199,A0026,2,26.0
T-04123,2024-02-08,C226,A0013,1,32.0
T-04124,2024-02-17,C161,A0030,1,12.0
T-04125,2024-07-10,C054,A0029,2,850.0
T-04126,2024-05-19,C174,A0032,1,9.0
T-04127,2024-09-10,C042,A0026,1,26.0
T-04128,2024-11-19,C296,A0002,2,23.0
T-04129,2024-11-25,C230,A0033,1,9.0
T-04130,2024-01-09,C077,A0006,3,14.5
T-04131,2024-05-19,C007,A0030,3,12.0
T-04132,2024-09-06,C032,A0021,1,6.5
T-04133,2024-02-23,C280,A0019,1,190.0
T-04134,2024-11-15,C242,A0015,1,19.0
T-04135,2024-02-27,C178,A0005,3,14.5
T-04136,2024-08-01,C107,A0029,1,850.0
T-04137,2024-05-21,C236,A0021,3,6.5
T-04138,2024-05-27,C263,A0030,1,12.0
T-04139,2024-12-06,C094,A0001,3,23.0
T-04140,2024-12-16,C101,A0032,3,9.0
T-04141,2024-10-11,C141,A0003,1,23.0
T-04142,2024-12-14,C084,A0024,3,2.5
T-04143,2024-05-24,C270,A0031,3,12.0
T-04144,2024-07-07,C266,A0016,2,19.0
T-04145,2024-07-08,C293,A0031,3,12.0
T-04146,2024-08-10,C138,A0022,2,8.5
T-04147,2024-08-02,C068,A0033,3,9.0
T-04148,2024-07-12,C293,A0031,1,12.0
T-04149,2024-04-17,C214,A0032,1,9.0
T-04150,2024-12-02,C125,A0001,1,23.0
T-04151,2024-02-08,C177,A0005,1,14.5
T-04152,2024-11-06,C112,A0001,2,23.0
T-04153,2024-02-17,C170,A0022,2,8.5
T-04154,2024-10-16,C145,A0004,1,14.5
T-04155,2024-02-16,C275,A0007,3,9.0
T-04156,2024-01-17,C128,A0017,3,9.5
T-04157,2024-08-09,C077,A0026,2,26.0
T-04158,2024-11-10,C138,A0023,1,2.5
T-04159,2024-08-05,C292,A0026,2,26.0
T-04160,2024-11-17,C274,A0032,1,9.0
T-04161,2024-05-23,C262,A0025,1,140.0
T-04162,2024-01-18,C044,A0010,2,13.5
T-04163,2024-12-23,C171,A0032,3,9.0
T-04164,2024-10-16,C018,A0032,2,9.0
T-04165,2024-03-13,C255,A0032,2,9.0
T-04166,2024-12-03,C232,A0005,1,14.5
T-04167,2024-09-01,C216,A0022,1,8.5
T-04168,2024-11-22,C222,A0032,1,9.0
T-04169,2024-05-28,C299,A0018,2,9.5
T-04170,2024-09-21,C276,A0025,3,140.0
T-04171,2024-03-10,C209,A0018,1,9.5
T-04172,2024-11-26,C247,A0007,3,9.0
T-04173,2024-03-23,C192,A0020,3,190.0
T-04174,2024-09-06,C114,A0026,3,26.0
T-04175,2024-07-23,C227,A0032,3,9.0
T-04176,2024-05-19,C176,A0033,3,9.0
T-04177,2024-04-23,C118,A0022,2,8.5
T-04178,2024-05-17,C020,A0024,2,2.5
T-04179,2024-09-13,C059,A0029,1,850.0
T-04180,2024-07-07,C015,A0022,3,8.5
T-04181,2024-02-19,C001,A0015,2,19.0
T-04182,2024-11-05,C189,A0003,3,23.0
T-04183,2024-11-11,C273,A0031,2,12.0
T-04184,2024-05-05,C063,A0022,1,8.5
T-04185,2024-09-10,C093,A0033,1,9.0
T-04186,2024-06-19,C106,A0029,2,850.0
T-04187,2024-03-06,C064,A0018,1,9.5
T-04188,2024-01-26,C194,A0025,3,140.0
T-04189,2024-04-20,C200,A0025,1,140.0
T-04190,2024-02-04,C032,A0022,2,8.5
T-04191,2024-11-21,C247,A0009,1,155.0
T-04192,2024-04-26,C089,A0011,3,13.5
T-04193,2024-01-02,C114,A0030,2,12.0
T-04194,2024-02-10,C160,A0023,3,2.5
T-04195,2024-03-22,C248,A0019,3,190.0
T-04196,2024-12-26,C232,A0009,3,155.0
T-04197,2024-07-04,C180,A0033,3,9.0
T-04198,2024-04-25,C076,A0033,2,9.0
T-04199,2024-09-12,C065,A0026,3,26.0
T-04200,2024-07-02,C189,A0028,1,22.0
T-04201,2024-04-14,C151,A0032,2,9.0
T-04202,2024-08-03,C177,A0011,3,13.5
T-04203,2024-04-21,C114,A0030,1,12.0
T-04204,2024-07-01,C004,A0026,1,26.0
T-04205,2024-02-25,C231,A0004,2,14.5
T-04206,2024-09-16,C279,A0025,3,140.0
T-04207,2024-07-28,C267,A0027,1,26.0
T-04208,2024-09-19,C155,A0032,1,9.0
T-04209,2024-06-12,C061,A0033,2,9.0
T-04210,2024-11-23,C100,A0008,1,155.0
T-04211,2024-12-09,C215,A0005,3,14.5
T-04212,2024-01-17,C094,A0016,2,19.0
T-04213,2024-03-10,C020,A0030,3,12.0
T-04214,2024-08-05,C249,A0023,1,2.5
T-04215,2024-04-22,C251,A0032,2,9.0
T-04216,2024-04-28,C194,A0022,2,8.5
T-04217,2024-02-12,C299,A0016,3,19.0
